id,previous,poutcome,cons_conf_idx,euribor3m,nr_employed,y
18965,0,nonexistent,-36.1,4.97,5228.1,no
18966,0,nonexistent,-36.1,4.97,5228.1,no
18967,0,nonexistent,-36.1,4.97,5228.1,no
18968,0,nonexistent,-36.1,4.97,5228.1,no
18969,0,nonexistent,-36.1,4.97,5228.1,no
18970,0,nonexistent,-36.1,4.97,5228.1,no
18971,0,nonexistent,-36.1,4.97,5228.1,no
18972,0,nonexistent,-36.1,4.97,5228.1,no
18973,0,nonexistent,-36.1,4.97,5228.1,no
18974,0,nonexistent,-36.1,4.97,5228.1,no
18975,0,nonexistent,-36.1,4.97,5228.1,no
18976,0,nonexistent,-36.1,4.97,5228.1,no
18977,0,nonexistent,-36.1,4.97,5228.1,no
18978,0,nonexistent,-36.1,4.97,5228.1,no
18979,0,nonexistent,-36.1,4.97,5228.1,no
18980,0,nonexistent,-36.1,4.97,5228.1,no
18981,0,nonexistent,-36.1,4.97,5228.1,no
18982,0,nonexistent,-36.1,4.97,5228.1,no
18983,0,nonexistent,-36.1,4.97,5228.1,no
18984,0,nonexistent,-36.1,4.97,5228.1,no
18985,0,nonexistent,-36.1,4.97,5228.1,no
18986,0,nonexistent,-36.1,4.97,5228.1,yes
18987,0,nonexistent,-36.1,4.97,5228.1,no
18988,0,nonexistent,-36.1,4.97,5228.1,no
18989,0,nonexistent,-36.1,4.97,5228.1,yes
18990,0,nonexistent,-36.1,4.97,5228.1,no
18991,0,nonexistent,-36.1,4.97,5228.1,no
18992,0,nonexistent,-36.1,4.97,5228.1,no
18993,0,nonexistent,-36.1,4.97,5228.1,no
18994,0,nonexistent,-36.1,4.968,5228.1,no
18995,0,nonexistent,-36.1,4.968,5228.1,no
18996,0,nonexistent,-36.1,4.968,5228.1,no
18997,0,nonexistent,-36.1,4.968,5228.1,no
18998,0,nonexistent,-36.1,4.968,5228.1,no
18999,0,nonexistent,-36.1,4.968,5228.1,no
19000,0,nonexistent,-36.1,4.968,5228.1,yes
19001,0,nonexistent,-36.1,4.968,5228.1,yes
19002,0,nonexistent,-36.1,4.968,5228.1,no
19003,0,nonexistent,-36.1,4.968,5228.1,no
19004,0,nonexistent,-36.1,4.968,5228.1,no
19005,0,nonexistent,-36.1,4.968,5228.1,yes
19006,0,nonexistent,-36.1,4.968,5228.1,no
19007,0,nonexistent,-36.1,4.968,5228.1,no
19008,0,nonexistent,-36.1,4.968,5228.1,no
19009,0,nonexistent,-36.1,4.968,5228.1,no
19010,0,nonexistent,-36.1,4.968,5228.1,yes
19011,0,nonexistent,-36.1,4.968,5228.1,yes
19012,0,nonexistent,-36.1,4.968,5228.1,no
19013,0,nonexistent,-36.1,4.968,5228.1,no
19014,0,nonexistent,-36.1,4.968,5228.1,no
19015,0,nonexistent,-36.1,4.968,5228.1,no
19016,0,nonexistent,-36.1,4.968,5228.1,no
19017,0,nonexistent,-36.1,4.968,5228.1,no
19018,0,nonexistent,-36.1,4.968,5228.1,yes
19019,0,nonexistent,-36.1,4.968,5228.1,no
19020,0,nonexistent,-36.1,4.968,5228.1,no
19021,0,nonexistent,-36.1,4.968,5228.1,no
19022,0,nonexistent,-36.1,4.968,5228.1,no
19023,0,nonexistent,-36.1,4.968,5228.1,no
19024,0,nonexistent,-36.1,4.968,5228.1,yes
19025,0,nonexistent,-36.1,4.968,5228.1,no
19026,0,nonexistent,-36.1,4.968,5228.1,no
19027,0,nonexistent,-36.1,4.968,5228.1,no
19028,0,nonexistent,-36.1,4.968,5228.1,no
19029,0,nonexistent,-36.1,4.968,5228.1,no
19030,0,nonexistent,-36.1,4.968,5228.1,no
19031,0,nonexistent,-36.1,4.968,5228.1,no
19032,0,nonexistent,-36.1,4.968,5228.1,no
19033,0,nonexistent,-36.1,4.968,5228.1,no
19034,0,nonexistent,-36.1,4.968,5228.1,no
19035,0,nonexistent,-36.1,4.968,5228.1,no
19036,0,nonexistent,-36.1,4.968,5228.1,no
19037,0,nonexistent,-36.1,4.968,5228.1,no
19038,0,nonexistent,-36.1,4.968,5228.1,no
19039,0,nonexistent,-36.1,4.968,5228.1,yes
19040,0,nonexistent,-36.1,4.968,5228.1,no
19041,0,nonexistent,-36.1,4.968,5228.1,no
19042,0,nonexistent,-36.1,4.968,5228.1,no
19043,0,nonexistent,-36.1,4.968,5228.1,no
19044,0,nonexistent,-36.1,4.968,5228.1,yes
19045,0,nonexistent,-36.1,4.968,5228.1,no
19046,0,nonexistent,-36.1,4.968,5228.1,no
19047,0,nonexistent,-36.1,4.968,5228.1,no
19048,0,nonexistent,-36.1,4.968,5228.1,no
19049,0,nonexistent,-36.1,4.968,5228.1,no
19050,0,nonexistent,-36.1,4.968,5228.1,no
19051,0,nonexistent,-36.1,4.968,5228.1,no
19052,0,nonexistent,-36.1,4.968,5228.1,no
19053,0,nonexistent,-36.1,4.968,5228.1,no
19054,0,nonexistent,-36.1,4.968,5228.1,no
19055,0,nonexistent,-36.1,4.968,5228.1,no
19056,0,nonexistent,-36.1,4.968,5228.1,no
19057,0,nonexistent,-36.1,4.968,5228.1,no
19058,0,nonexistent,-36.1,4.968,5228.1,no
19059,0,nonexistent,-36.1,4.968,5228.1,no
19060,0,nonexistent,-36.1,4.968,5228.1,yes
19061,0,nonexistent,-36.1,4.968,5228.1,no
19062,0,nonexistent,-36.1,4.968,5228.1,no
19063,0,nonexistent,-36.1,4.968,5228.1,no
19064,0,nonexistent,-36.1,4.968,5228.1,no
19065,0,nonexistent,-36.1,4.968,5228.1,no
19066,0,nonexistent,-36.1,4.968,5228.1,no
19067,0,nonexistent,-36.1,4.968,5228.1,no
19068,0,nonexistent,-36.1,4.968,5228.1,no
19069,0,nonexistent,-36.1,4.968,5228.1,no
19070,0,nonexistent,-36.1,4.968,5228.1,no
19071,0,nonexistent,-36.1,4.968,5228.1,no
19072,0,nonexistent,-36.1,4.968,5228.1,no
19073,0,nonexistent,-36.1,4.968,5228.1,no
19074,0,nonexistent,-36.1,4.968,5228.1,no
19075,0,nonexistent,-36.1,4.968,5228.1,no
19076,0,nonexistent,-36.1,4.968,5228.1,no
19077,0,nonexistent,-36.1,4.968,5228.1,no
19078,0,nonexistent,-36.1,4.968,5228.1,no
19079,0,nonexistent,-36.1,4.968,5228.1,no
19080,0,nonexistent,-36.1,4.968,5228.1,no
19081,0,nonexistent,-36.1,4.968,5228.1,no
19082,0,nonexistent,-36.1,4.968,5228.1,no
19083,0,nonexistent,-36.1,4.968,5228.1,no
19084,0,nonexistent,-36.1,4.968,5228.1,no
19085,0,nonexistent,-36.1,4.968,5228.1,no
19086,0,nonexistent,-36.1,4.968,5228.1,no
19087,0,nonexistent,-36.1,4.968,5228.1,no
19088,0,nonexistent,-36.1,4.968,5228.1,no
19089,0,nonexistent,-36.1,4.968,5228.1,no
19090,0,nonexistent,-36.1,4.968,5228.1,no
19091,0,nonexistent,-36.1,4.968,5228.1,no
19092,0,nonexistent,-36.1,4.968,5228.1,no
19093,0,nonexistent,-36.1,4.968,5228.1,no
19094,0,nonexistent,-36.1,4.968,5228.1,no
19095,0,nonexistent,-36.1,4.968,5228.1,no
19096,0,nonexistent,-36.1,4.968,5228.1,no
19097,0,nonexistent,-36.1,4.968,5228.1,yes
19098,0,nonexistent,-36.1,4.968,5228.1,no
19099,0,nonexistent,-36.1,4.968,5228.1,no
19100,0,nonexistent,-36.1,4.968,5228.1,no
19101,0,nonexistent,-36.1,4.968,5228.1,no
19102,0,nonexistent,-36.1,4.968,5228.1,no
19103,0,nonexistent,-36.1,4.968,5228.1,no
19104,0,nonexistent,-36.1,4.968,5228.1,no
19105,0,nonexistent,-36.1,4.968,5228.1,no
19106,0,nonexistent,-36.1,4.968,5228.1,no
19107,0,nonexistent,-36.1,4.968,5228.1,no
19108,0,nonexistent,-36.1,4.968,5228.1,yes
19109,0,nonexistent,-36.1,4.968,5228.1,no
19110,0,nonexistent,-36.1,4.968,5228.1,no
19111,0,nonexistent,-36.1,4.968,5228.1,no
19112,0,nonexistent,-36.1,4.968,5228.1,no
19113,0,nonexistent,-36.1,4.968,5228.1,no
19114,0,nonexistent,-36.1,4.968,5228.1,no
19115,0,nonexistent,-36.1,4.968,5228.1,yes
19116,0,nonexistent,-36.1,4.968,5228.1,no
19117,0,nonexistent,-36.1,4.968,5228.1,no
19118,0,nonexistent,-36.1,4.968,5228.1,no
19119,0,nonexistent,-36.1,4.968,5228.1,no
19120,0,nonexistent,-36.1,4.968,5228.1,no
19121,0,nonexistent,-36.1,4.968,5228.1,yes
19122,0,nonexistent,-36.1,4.968,5228.1,no
19123,0,nonexistent,-36.1,4.968,5228.1,no
19124,0,nonexistent,-36.1,4.968,5228.1,no
19125,0,nonexistent,-36.1,4.968,5228.1,no
19126,0,nonexistent,-36.1,4.968,5228.1,no
19127,0,nonexistent,-36.1,4.968,5228.1,no
19128,0,nonexistent,-36.1,4.968,5228.1,no
19129,0,nonexistent,-36.1,4.968,5228.1,no
19130,0,nonexistent,-36.1,4.968,5228.1,yes
19131,0,nonexistent,-36.1,4.968,5228.1,no
19132,0,nonexistent,-36.1,4.968,5228.1,no
19133,0,nonexistent,-36.1,4.968,5228.1,no
19134,0,nonexistent,-36.1,4.968,5228.1,no
19135,0,nonexistent,-36.1,4.968,5228.1,no
19136,0,nonexistent,-36.1,4.968,5228.1,no
19137,0,nonexistent,-36.1,4.968,5228.1,no
19138,0,nonexistent,-36.1,4.968,5228.1,no
19139,0,nonexistent,-36.1,4.968,5228.1,no
19140,0,nonexistent,-36.1,4.968,5228.1,no
19141,0,nonexistent,-36.1,4.968,5228.1,no
19142,0,nonexistent,-36.1,4.968,5228.1,no
19143,0,nonexistent,-36.1,4.968,5228.1,no
19144,0,nonexistent,-36.1,4.968,5228.1,no
19145,0,nonexistent,-36.1,4.968,5228.1,no
19146,0,nonexistent,-36.1,4.968,5228.1,no
19147,0,nonexistent,-36.1,4.968,5228.1,no
19148,0,nonexistent,-36.1,4.968,5228.1,no
19149,0,nonexistent,-36.1,4.968,5228.1,no
19150,0,nonexistent,-36.1,4.968,5228.1,no
19151,0,nonexistent,-36.1,4.968,5228.1,no
19152,0,nonexistent,-36.1,4.968,5228.1,yes
19153,0,nonexistent,-36.1,4.968,5228.1,no
19154,0,nonexistent,-36.1,4.968,5228.1,yes
19155,0,nonexistent,-36.1,4.968,5228.1,no
19156,0,nonexistent,-36.1,4.968,5228.1,no
19157,0,nonexistent,-36.1,4.968,5228.1,no
19158,0,nonexistent,-36.1,4.968,5228.1,no
19159,0,nonexistent,-36.1,4.968,5228.1,no
19160,0,nonexistent,-36.1,4.968,5228.1,no
19161,0,nonexistent,-36.1,4.968,5228.1,no
19162,0,nonexistent,-36.1,4.968,5228.1,no
19163,0,nonexistent,-36.1,4.968,5228.1,no
19164,0,nonexistent,-36.1,4.968,5228.1,no
19165,0,nonexistent,-36.1,4.968,5228.1,no
19166,0,nonexistent,-36.1,4.968,5228.1,no
19167,0,nonexistent,-36.1,4.968,5228.1,no
19168,0,nonexistent,-36.1,4.968,5228.1,no
19169,0,nonexistent,-36.1,4.968,5228.1,yes
19170,0,nonexistent,-36.1,4.968,5228.1,no
19171,0,nonexistent,-36.1,4.968,5228.1,no
19172,0,nonexistent,-36.1,4.968,5228.1,no
19173,0,nonexistent,-36.1,4.968,5228.1,no
19174,0,nonexistent,-36.1,4.968,5228.1,no
19175,0,nonexistent,-36.1,4.968,5228.1,no
19176,0,nonexistent,-36.1,4.968,5228.1,yes
19177,0,nonexistent,-36.1,4.968,5228.1,no
19178,0,nonexistent,-36.1,4.968,5228.1,no
19179,0,nonexistent,-36.1,4.968,5228.1,no
19180,0,nonexistent,-36.1,4.968,5228.1,no
19181,0,nonexistent,-36.1,4.968,5228.1,no
19182,0,nonexistent,-36.1,4.968,5228.1,no
19183,0,nonexistent,-36.1,4.968,5228.1,no
19184,0,nonexistent,-36.1,4.968,5228.1,no
19185,0,nonexistent,-36.1,4.968,5228.1,yes
19186,0,nonexistent,-36.1,4.968,5228.1,no
19187,0,nonexistent,-36.1,4.968,5228.1,no
19188,0,nonexistent,-36.1,4.968,5228.1,no
19189,0,nonexistent,-36.1,4.967,5228.1,no
19190,0,nonexistent,-36.1,4.967,5228.1,no
19191,0,nonexistent,-36.1,4.967,5228.1,no
19192,0,nonexistent,-36.1,4.967,5228.1,no
19193,0,nonexistent,-36.1,4.967,5228.1,no
19194,0,nonexistent,-36.1,4.967,5228.1,no
19195,0,nonexistent,-36.1,4.967,5228.1,no
19196,0,nonexistent,-36.1,4.967,5228.1,yes
19197,0,nonexistent,-36.1,4.967,5228.1,no
19198,0,nonexistent,-36.1,4.967,5228.1,no
19199,0,nonexistent,-36.1,4.967,5228.1,yes
19200,0,nonexistent,-36.1,4.967,5228.1,no
19201,0,nonexistent,-36.1,4.967,5228.1,no
19202,0,nonexistent,-36.1,4.967,5228.1,no
19203,0,nonexistent,-36.1,4.967,5228.1,no
19204,0,nonexistent,-36.1,4.967,5228.1,no
19205,0,nonexistent,-36.1,4.967,5228.1,yes
19206,0,nonexistent,-36.1,4.967,5228.1,no
19207,0,nonexistent,-36.1,4.967,5228.1,no
19208,0,nonexistent,-36.1,4.967,5228.1,no
19209,0,nonexistent,-36.1,4.967,5228.1,yes
19210,0,nonexistent,-36.1,4.967,5228.1,no
19211,0,nonexistent,-36.1,4.967,5228.1,no
19212,0,nonexistent,-36.1,4.967,5228.1,no
19213,0,nonexistent,-36.1,4.967,5228.1,no
19214,0,nonexistent,-36.1,4.967,5228.1,no
19215,0,nonexistent,-36.1,4.967,5228.1,no
19216,0,nonexistent,-36.1,4.967,5228.1,no
19217,0,nonexistent,-36.1,4.967,5228.1,no
19218,0,nonexistent,-36.1,4.967,5228.1,no
19219,0,nonexistent,-36.1,4.967,5228.1,no
19220,0,nonexistent,-36.1,4.967,5228.1,no
19221,0,nonexistent,-36.1,4.967,5228.1,no
19222,0,nonexistent,-36.1,4.967,5228.1,yes
19223,0,nonexistent,-36.1,4.967,5228.1,no
19224,0,nonexistent,-36.1,4.967,5228.1,no
19225,0,nonexistent,-36.1,4.967,5228.1,no
19226,0,nonexistent,-36.1,4.967,5228.1,no
19227,0,nonexistent,-36.1,4.967,5228.1,no
19228,0,nonexistent,-36.1,4.967,5228.1,no
19229,0,nonexistent,-36.1,4.967,5228.1,no
19230,0,nonexistent,-36.1,4.967,5228.1,no
19231,0,nonexistent,-36.1,4.967,5228.1,no
19232,0,nonexistent,-36.1,4.967,5228.1,no
19233,0,nonexistent,-36.1,4.967,5228.1,no
19234,0,nonexistent,-36.1,4.967,5228.1,no
19235,0,nonexistent,-36.1,4.967,5228.1,no
19236,0,nonexistent,-36.1,4.967,5228.1,no
19237,0,nonexistent,-36.1,4.967,5228.1,no
19238,0,nonexistent,-36.1,4.967,5228.1,yes
19239,0,nonexistent,-36.1,4.967,5228.1,no
19240,0,nonexistent,-36.1,4.967,5228.1,no
19241,0,nonexistent,-36.1,4.967,5228.1,no
19242,0,nonexistent,-36.1,4.967,5228.1,no
19243,0,nonexistent,-36.1,4.967,5228.1,no
19244,0,nonexistent,-36.1,4.967,5228.1,no
19245,0,nonexistent,-36.1,4.967,5228.1,yes
19246,0,nonexistent,-36.1,4.967,5228.1,no
19247,0,nonexistent,-36.1,4.967,5228.1,no
19248,0,nonexistent,-36.1,4.967,5228.1,yes
19249,0,nonexistent,-36.1,4.967,5228.1,no
19250,0,nonexistent,-36.1,4.967,5228.1,no
19251,0,nonexistent,-36.1,4.967,5228.1,no
19252,0,nonexistent,-36.1,4.967,5228.1,no
19253,0,nonexistent,-36.1,4.967,5228.1,yes
19254,0,nonexistent,-36.1,4.967,5228.1,no
19255,0,nonexistent,-36.1,4.967,5228.1,no
19256,0,nonexistent,-36.1,4.967,5228.1,no
19257,0,nonexistent,-36.1,4.967,5228.1,no
19258,0,nonexistent,-36.1,4.967,5228.1,no
19259,0,nonexistent,-36.1,4.967,5228.1,no
19260,0,nonexistent,-36.1,4.967,5228.1,no
19261,0,nonexistent,-36.1,4.967,5228.1,no
19262,0,nonexistent,-36.1,4.967,5228.1,no
19263,0,nonexistent,-36.1,4.967,5228.1,no
19264,0,nonexistent,-36.1,4.967,5228.1,no
19265,0,nonexistent,-36.1,4.967,5228.1,no
19266,0,nonexistent,-36.1,4.967,5228.1,no
19267,0,nonexistent,-36.1,4.967,5228.1,no
19268,0,nonexistent,-36.1,4.967,5228.1,no
19269,0,nonexistent,-36.1,4.967,5228.1,no
19270,0,nonexistent,-36.1,4.967,5228.1,no
19271,0,nonexistent,-36.1,4.967,5228.1,no
19272,0,nonexistent,-36.1,4.967,5228.1,no
19273,0,nonexistent,-36.1,4.967,5228.1,no
19274,0,nonexistent,-36.1,4.967,5228.1,no
19275,0,nonexistent,-36.1,4.967,5228.1,no
19276,0,nonexistent,-36.1,4.967,5228.1,yes
19277,0,nonexistent,-36.1,4.967,5228.1,no
19278,0,nonexistent,-36.1,4.967,5228.1,no
19279,0,nonexistent,-36.1,4.967,5228.1,no
19280,0,nonexistent,-36.1,4.967,5228.1,no
19281,0,nonexistent,-36.1,4.967,5228.1,yes
19282,0,nonexistent,-36.1,4.967,5228.1,no
19283,0,nonexistent,-36.1,4.967,5228.1,no
19284,0,nonexistent,-36.1,4.967,5228.1,no
19285,0,nonexistent,-36.1,4.967,5228.1,no
19286,0,nonexistent,-36.1,4.967,5228.1,no
19287,0,nonexistent,-36.1,4.967,5228.1,no
19288,0,nonexistent,-36.1,4.967,5228.1,no
19289,0,nonexistent,-36.1,4.967,5228.1,no
19290,0,nonexistent,-36.1,4.967,5228.1,no
19291,0,nonexistent,-36.1,4.967,5228.1,no
19292,0,nonexistent,-36.1,4.967,5228.1,no
19293,0,nonexistent,-36.1,4.967,5228.1,no
19294,0,nonexistent,-36.1,4.967,5228.1,no
19295,0,nonexistent,-36.1,4.967,5228.1,no
19296,0,nonexistent,-36.1,4.967,5228.1,no
19297,0,nonexistent,-36.1,4.967,5228.1,no
19298,0,nonexistent,-36.1,4.967,5228.1,no
19299,0,nonexistent,-36.1,4.967,5228.1,no
19300,0,nonexistent,-36.1,4.967,5228.1,no
19301,0,nonexistent,-36.1,4.967,5228.1,no
19302,0,nonexistent,-36.1,4.967,5228.1,yes
19303,0,nonexistent,-36.1,4.967,5228.1,no
19304,0,nonexistent,-36.1,4.967,5228.1,no
19305,0,nonexistent,-36.1,4.967,5228.1,no
19306,0,nonexistent,-36.1,4.967,5228.1,no
19307,0,nonexistent,-36.1,4.967,5228.1,no
19308,0,nonexistent,-36.1,4.967,5228.1,no
19309,0,nonexistent,-36.1,4.967,5228.1,no
19310,0,nonexistent,-36.1,4.967,5228.1,no
19311,0,nonexistent,-36.1,4.967,5228.1,no
19312,0,nonexistent,-36.1,4.967,5228.1,no
19313,0,nonexistent,-36.1,4.967,5228.1,no
19314,0,nonexistent,-36.1,4.967,5228.1,no
19315,0,nonexistent,-36.1,4.967,5228.1,no
19316,0,nonexistent,-36.1,4.967,5228.1,no
19317,0,nonexistent,-36.1,4.967,5228.1,no
19318,0,nonexistent,-36.1,4.967,5228.1,no
19319,0,nonexistent,-36.1,4.967,5228.1,no
19320,0,nonexistent,-36.1,4.967,5228.1,no
19321,0,nonexistent,-36.1,4.967,5228.1,no
19322,0,nonexistent,-36.1,4.967,5228.1,no
19323,0,nonexistent,-36.1,4.967,5228.1,yes
19324,0,nonexistent,-36.1,4.967,5228.1,no
19325,0,nonexistent,-36.1,4.967,5228.1,no
19326,0,nonexistent,-36.1,4.967,5228.1,no
19327,0,nonexistent,-36.1,4.967,5228.1,no
19328,0,nonexistent,-36.1,4.967,5228.1,no
19329,0,nonexistent,-36.1,4.967,5228.1,no
19330,0,nonexistent,-36.1,4.967,5228.1,no
19331,0,nonexistent,-36.1,4.967,5228.1,no
19332,0,nonexistent,-36.1,4.967,5228.1,no
19333,0,nonexistent,-36.1,4.967,5228.1,no
19334,0,nonexistent,-36.1,4.967,5228.1,no
19335,0,nonexistent,-36.1,4.967,5228.1,no
19336,0,nonexistent,-36.1,4.967,5228.1,no
19337,0,nonexistent,-36.1,4.967,5228.1,no
19338,0,nonexistent,-36.1,4.967,5228.1,no
19339,0,nonexistent,-36.1,4.967,5228.1,no
19340,0,nonexistent,-36.1,4.967,5228.1,no
19341,0,nonexistent,-36.1,4.967,5228.1,no
19342,0,nonexistent,-36.1,4.967,5228.1,no
19343,0,nonexistent,-36.1,4.967,5228.1,no
19344,0,nonexistent,-36.1,4.967,5228.1,no
19345,0,nonexistent,-36.1,4.967,5228.1,no
19346,0,nonexistent,-36.1,4.967,5228.1,no
19347,0,nonexistent,-36.1,4.967,5228.1,no
19348,0,nonexistent,-36.1,4.967,5228.1,no
19349,0,nonexistent,-36.1,4.967,5228.1,no
19350,0,nonexistent,-36.1,4.967,5228.1,no
19351,0,nonexistent,-36.1,4.967,5228.1,no
19352,0,nonexistent,-36.1,4.967,5228.1,no
19353,0,nonexistent,-36.1,4.967,5228.1,no
19354,0,nonexistent,-36.1,4.967,5228.1,no
19355,0,nonexistent,-36.1,4.967,5228.1,no
19356,0,nonexistent,-36.1,4.967,5228.1,no
19357,0,nonexistent,-36.1,4.967,5228.1,no
19358,0,nonexistent,-36.1,4.967,5228.1,no
19359,0,nonexistent,-36.1,4.967,5228.1,no
19360,0,nonexistent,-36.1,4.967,5228.1,no
19361,0,nonexistent,-36.1,4.967,5228.1,no
19362,0,nonexistent,-36.1,4.967,5228.1,no
19363,0,nonexistent,-36.1,4.967,5228.1,no
19364,0,nonexistent,-36.1,4.967,5228.1,no
19365,0,nonexistent,-36.1,4.967,5228.1,no
19366,0,nonexistent,-36.1,4.967,5228.1,no
19367,0,nonexistent,-36.1,4.967,5228.1,no
19368,0,nonexistent,-36.1,4.967,5228.1,no
19369,0,nonexistent,-36.1,4.967,5228.1,no
19370,0,nonexistent,-36.1,4.967,5228.1,no
19371,0,nonexistent,-36.1,4.967,5228.1,no
19372,0,nonexistent,-36.1,4.967,5228.1,yes
19373,0,nonexistent,-36.1,4.967,5228.1,no
19374,0,nonexistent,-36.1,4.967,5228.1,no
19375,0,nonexistent,-36.1,4.967,5228.1,no
19376,0,nonexistent,-36.1,4.967,5228.1,no
19377,0,nonexistent,-36.1,4.967,5228.1,yes
19378,0,nonexistent,-36.1,4.967,5228.1,yes
19379,0,nonexistent,-36.1,4.967,5228.1,no
19380,0,nonexistent,-36.1,4.967,5228.1,no
19381,0,nonexistent,-36.1,4.967,5228.1,no
19382,0,nonexistent,-36.1,4.967,5228.1,no
19383,0,nonexistent,-36.1,4.967,5228.1,no
19384,0,nonexistent,-36.1,4.967,5228.1,no
19385,0,nonexistent,-36.1,4.967,5228.1,no
19386,0,nonexistent,-36.1,4.967,5228.1,no
19387,0,nonexistent,-36.1,4.967,5228.1,no
19388,0,nonexistent,-36.1,4.967,5228.1,no
19389,0,nonexistent,-36.1,4.967,5228.1,no
19390,0,nonexistent,-36.1,4.967,5228.1,no
19391,0,nonexistent,-36.1,4.967,5228.1,no
19392,0,nonexistent,-36.1,4.967,5228.1,no
19393,0,nonexistent,-36.1,4.967,5228.1,no
19394,0,nonexistent,-36.1,4.967,5228.1,no
19395,0,nonexistent,-36.1,4.967,5228.1,no
19396,0,nonexistent,-36.1,4.967,5228.1,no
19397,0,nonexistent,-36.1,4.967,5228.1,no
19398,0,nonexistent,-36.1,4.967,5228.1,no
19399,0,nonexistent,-36.1,4.967,5228.1,no
19400,0,nonexistent,-36.1,4.967,5228.1,yes
19401,0,nonexistent,-36.1,4.967,5228.1,no
19402,0,nonexistent,-36.1,4.967,5228.1,no
19403,0,nonexistent,-36.1,4.967,5228.1,no
19404,0,nonexistent,-36.1,4.967,5228.1,no
19405,0,nonexistent,-36.1,4.967,5228.1,no
19406,0,nonexistent,-36.1,4.967,5228.1,no
19407,0,nonexistent,-36.1,4.967,5228.1,no
19408,0,nonexistent,-36.1,4.967,5228.1,no
19409,0,nonexistent,-36.1,4.967,5228.1,no
19410,0,nonexistent,-36.1,4.967,5228.1,no
19411,0,nonexistent,-36.1,4.967,5228.1,no
19412,0,nonexistent,-36.1,4.967,5228.1,no
19413,0,nonexistent,-36.1,4.967,5228.1,no
19414,0,nonexistent,-36.1,4.967,5228.1,no
19415,0,nonexistent,-36.1,4.967,5228.1,no
19416,0,nonexistent,-36.1,4.967,5228.1,no
19417,0,nonexistent,-36.1,4.967,5228.1,no
19418,0,nonexistent,-36.1,4.967,5228.1,no
19419,0,nonexistent,-36.1,4.967,5228.1,no
19420,0,nonexistent,-36.1,4.967,5228.1,no
19421,0,nonexistent,-36.1,4.967,5228.1,no
19422,0,nonexistent,-36.1,4.967,5228.1,no
19423,0,nonexistent,-36.1,4.967,5228.1,no
19424,0,nonexistent,-36.1,4.967,5228.1,no
19425,0,nonexistent,-36.1,4.967,5228.1,no
19426,0,nonexistent,-36.1,4.967,5228.1,no
19427,0,nonexistent,-36.1,4.967,5228.1,no
19428,0,nonexistent,-36.1,4.967,5228.1,no
19429,0,nonexistent,-36.1,4.967,5228.1,no
19430,0,nonexistent,-36.1,4.967,5228.1,no
19431,0,nonexistent,-36.1,4.967,5228.1,no
19432,0,nonexistent,-36.1,4.967,5228.1,no
19433,0,nonexistent,-36.1,4.967,5228.1,no
19434,0,nonexistent,-36.1,4.967,5228.1,no
19435,0,nonexistent,-36.1,4.967,5228.1,no
19436,0,nonexistent,-36.1,4.967,5228.1,no
19437,0,nonexistent,-36.1,4.967,5228.1,yes
19438,0,nonexistent,-36.1,4.967,5228.1,no
19439,0,nonexistent,-36.1,4.967,5228.1,yes
19440,0,nonexistent,-36.1,4.967,5228.1,yes
19441,0,nonexistent,-36.1,4.968,5228.1,no
19442,0,nonexistent,-36.1,4.968,5228.1,no
19443,0,nonexistent,-36.1,4.968,5228.1,no
19444,0,nonexistent,-36.1,4.968,5228.1,no
19445,0,nonexistent,-36.1,4.968,5228.1,no
19446,0,nonexistent,-36.1,4.968,5228.1,no
19447,0,nonexistent,-36.1,4.968,5228.1,no
19448,0,nonexistent,-36.1,4.968,5228.1,no
19449,0,nonexistent,-36.1,4.968,5228.1,yes
19450,0,nonexistent,-36.1,4.968,5228.1,no
19451,0,nonexistent,-36.1,4.968,5228.1,no
19452,0,nonexistent,-36.1,4.968,5228.1,no
19453,0,nonexistent,-36.1,4.968,5228.1,no
19454,0,nonexistent,-36.1,4.968,5228.1,no
19455,0,nonexistent,-36.1,4.968,5228.1,no
19456,0,nonexistent,-36.1,4.968,5228.1,no
19457,0,nonexistent,-36.1,4.968,5228.1,no
19458,0,nonexistent,-36.1,4.968,5228.1,no
19459,0,nonexistent,-36.1,4.968,5228.1,no
19460,0,nonexistent,-36.1,4.968,5228.1,no
19461,0,nonexistent,-36.1,4.968,5228.1,no
19462,0,nonexistent,-36.1,4.968,5228.1,no
19463,0,nonexistent,-36.1,4.968,5228.1,no
19464,0,nonexistent,-36.1,4.968,5228.1,no
19465,0,nonexistent,-36.1,4.968,5228.1,no
19466,0,nonexistent,-36.1,4.968,5228.1,no
19467,0,nonexistent,-36.1,4.968,5228.1,no
19468,0,nonexistent,-36.1,4.968,5228.1,no
19469,0,nonexistent,-36.1,4.968,5228.1,no
19470,0,nonexistent,-36.1,4.968,5228.1,no
19471,0,nonexistent,-36.1,4.968,5228.1,no
19472,0,nonexistent,-36.1,4.968,5228.1,yes
19473,0,nonexistent,-36.1,4.968,5228.1,no
19474,0,nonexistent,-36.1,4.968,5228.1,no
19475,0,nonexistent,-36.1,4.968,5228.1,yes
19476,0,nonexistent,-36.1,4.968,5228.1,no
19477,0,nonexistent,-36.1,4.968,5228.1,no
19478,0,nonexistent,-36.1,4.968,5228.1,no
19479,0,nonexistent,-36.1,4.968,5228.1,no
